ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType,report_date
MTB,M&T Bank Corporation,2011-07-20T00:00:00.000Z,TNS,1.55,2.42,56.24,EDT,0,EQUITY,2011-07-20
MTB,M&T Bank Corporation,2011-10-19T00:00:00.000Z,TNS,1.65,1.32,-19.78,EDT,0,EQUITY,2011-10-19
MTB,M&T Bank Corporation,2012-01-17T00:00:00.000Z,TNS,1.46,1.04,-28.77,EDT,0,EQUITY,2012-01-17
MTB,M&T Bank Corporation,2012-04-16T00:00:00.000Z,TNS,1.48,1.5,1.49,EDT,0,EQUITY,2012-04-16
MTB,M&T Bank Corporation,2012-07-17T00:00:00.000Z,TNS,1.68,1.71,2.01,EDT,0,EQUITY,2012-07-17
MTB,M&T Bank Corporation,2012-10-17T00:00:00.000Z,TNS,1.85,2.17,17.48,EDT,0,EQUITY,2012-10-17
MTB,M&T Bank Corporation,2013-01-16T00:00:00.000Z,TNS,2.18,2.16,-0.99,EDT,0,EQUITY,2013-01-16
MTB,M&T Bank Corporation,2013-04-15T00:00:00.000Z,TNS,1.96,1.98,0.84,EDT,0,EQUITY,2013-04-15
MTB,M&T Bank Corporation,2013-07-17T00:00:00.000Z,TNS,2.1,2.12,1.06,EDT,0,EQUITY,2013-07-17
MTB,M&T Bank Corporation,2013-10-17T00:00:00.000Z,TNS,2.08,2.11,1.58,EDT,0,EQUITY,2013-10-17
MTB,M&T Bank Corporation,2014-01-17T00:00:00.000Z,TNS,1.92,1.74,-9.28,EDT,0,EQUITY,2014-01-17
MTB,M&T Bank Corporation,2014-04-14T00:00:00.000Z,TNS,1.61,1.61,0.02,EDT,0,EQUITY,2014-04-14
MTB,M&T Bank Corporation,2014-07-17T00:00:00.000Z,TNS,1.9,1.98,4.01,EDT,0,EQUITY,2014-07-17
MTB,M&T Bank Corporation,2014-10-17T00:00:00.000Z,TNS,1.98,1.91,-3.34,EDT,0,EQUITY,2014-10-17
MTB,M&T Bank Corporation,2015-01-20T00:00:00.000Z,TNS,1.94,1.92,-1.13,EDT,0,EQUITY,2015-01-20
MTB,M&T Bank Corporation,2015-04-20T00:00:00.000Z,TNS,1.76,1.65,-6.25,EDT,0,EQUITY,2015-04-20
MTB,M&T Bank Corporation,2015-07-16T00:00:00.000Z,TNS,1.98,1.98,0.15,EDT,0,EQUITY,2015-07-16
MTB,M&T Bank Corporation,2015-10-19T00:00:00.000Z,TNS,2.01,1.93,-3.79,EDT,0,EQUITY,2015-10-19
MTB,M&T Bank Corporation,2016-01-19T00:00:00.000Z,TNS,1.96,1.65,-15.99,EDT,0,EQUITY,2016-01-19
MTB,M&T Bank Corporation,2016-04-18T00:00:00.000Z,TNS,1.84,1.73,-6.13,EDT,0,EQUITY,2016-04-18
MTB,M&T Bank Corporation,2016-07-20T00:00:00.000Z,TNS,2.08,1.98,-4.76,EDT,0,EQUITY,2016-07-20
MTB,M&T Bank Corporation,2016-10-19T00:00:00.000Z,TNS,2.04,2.1,2.94,EDT,0,EQUITY,2016-10-19
MTB,M&T Bank Corporation,2017-01-19T00:00:00.000Z,TNS,2.04,1.98,-2.7,EDT,0,EQUITY,2017-01-19
MTB,M&T Bank Corporation,2017-04-17T00:00:00.000Z,TNS,1.93,2.12,9.79,EDT,0,EQUITY,2017-04-17
MTB,M&T Bank Corporation,2017-07-19T00:00:00.000Z,TNS,2.27,2.35,3.52,EDT,0,EQUITY,2017-07-19
MTB,M&T Bank Corporation,2017-10-18T00:00:00.000Z,TNS,2.4,2.21,-8.03,EDT,0,EQUITY,2017-10-18
MTB,M&T Bank Corporation,2018-01-18T00:00:00.000Z,TNS,2.4,2.66,10.65,EDT,0,EQUITY,2018-01-18
MTB,M&T Bank Corporation,2018-04-16T00:00:00.000Z,TNS,2.76,2.23,-19.2,EDT,0,EQUITY,2018-04-16
MTB,M&T Bank Corporation,2018-07-18T00:00:00.000Z,TNS,3.17,3.26,2.84,EDT,0,EQUITY,2018-07-18
MTB,M&T Bank Corporation,2018-10-17T00:00:00.000Z,TNS,3.34,3.53,5.59,EDT,0,EQUITY,2018-10-17
MTB,M&T Bank Corporation,2019-01-17T00:00:00.000Z,TNS,3.5,3.76,7.58,EDT,0,EQUITY,2019-01-17
MTB,M&T Bank Corporation,2019-04-15T00:00:00.000Z,TNS,3.3,3.35,1.52,EDT,0,EQUITY,2019-04-15
MTB,M&T Bank Corporation,2019-07-18T00:00:00.000Z,TNS,3.69,3.34,-9.39,EDT,0,EQUITY,2019-07-18
MTB,M&T Bank Corporation,2019-10-17T00:00:00.000Z,TNS,3.58,3.47,-2.94,EDT,0,EQUITY,2019-10-17
MTB,M&T Bank Corporation,2020-01-23T00:00:00.000Z,TNS,3.47,3.6,3.81,EDT,0,EQUITY,2020-01-23
MTB,M&T Bank Corporation,2020-04-20T00:00:00.000Z,TNS,2.47,1.93,-21.83,EDT,0,EQUITY,2020-04-20
MTB,M&T Bank Corporation,2020-07-23T00:00:00.000Z,TNS,1.65,1.74,5.39,EDT,0,EQUITY,2020-07-23
MTB,M&T Bank Corporation,2020-10-22T00:00:00.000Z,TNS,2.61,2.75,5.53,EDT,0,EQUITY,2020-10-22
MRO,Marathon Oil Corporation,1999-01-22T00:00:00.000Z,TNS,0.1,0.02,-80.16,EDT,0,EQUITY,1999-01-22
MRO,Marathon Oil Corporation,1999-04-22T00:00:00.000Z,TNS,-0.03,-0.02,31.15,EDT,0,EQUITY,1999-04-22
MRO,Marathon Oil Corporation,1999-07-22T00:00:00.000Z,TNS,0.2,0.2,-0.27,EDT,0,EQUITY,1999-07-22
MRO,Marathon Oil Corporation,1999-10-21T00:00:00.000Z,TNS,0.27,0.28,6.54,EDT,0,EQUITY,1999-10-21
MRO,Marathon Oil Corporation,2000-01-24T00:00:00.000Z,TNS,0.28,0.24,-15.28,EDT,0,EQUITY,2000-01-24
MRO,Marathon Oil Corporation,2000-04-19T00:00:00.000Z,TNS,0.33,0.32,-3.34,EDT,0,EQUITY,2000-04-19
MRO,Marathon Oil Corporation,2000-07-21T00:00:00.000Z,TNS,0.51,0.59,15.26,EDT,0,EQUITY,2000-07-21
MRO,Marathon Oil Corporation,2000-10-19T00:00:00.000Z,TNS,0.5,0.57,14.92,EDT,0,EQUITY,2000-10-19
MRO,Marathon Oil Corporation,2001-01-24T00:00:00.000Z,TNS,0.55,0.63,13.91,EDT,0,EQUITY,2001-01-24
MRO,Marathon Oil Corporation,2001-04-19T00:00:00.000Z,TNS,0.58,0.76,31.54,EDT,0,EQUITY,2001-04-19
MRO,Marathon Oil Corporation,2001-07-23T00:00:00.000Z,TNS,0.74,0.94,26.22,EDT,0,EQUITY,2001-07-23
MRO,Marathon Oil Corporation,2001-10-22T00:00:00.000Z,TNS,0.44,0.52,17.47,EDT,0,EQUITY,2001-10-22
MRO,Marathon Oil Corporation,2002-01-29T00:00:00.000Z,TNS,0.2,0.16,-21.14,EDT,0,EQUITY,2002-01-29
MRO,Marathon Oil Corporation,2002-04-23T00:00:00.000Z,TNS,0.08,0.05,-41.24,EDT,0,EQUITY,2002-04-23
MRO,Marathon Oil Corporation,2002-07-25T00:00:00.000Z,TNS,0.32,0.31,-2.59,EDT,0,EQUITY,2002-07-25
MRO,Marathon Oil Corporation,2002-10-24T00:00:00.000Z,TNS,0.25,0.24,-3.42,EDT,0,EQUITY,2002-10-24
MRO,Marathon Oil Corporation,2003-01-23T00:00:00.000Z,TNS,0.3,0.31,2.04,EDT,0,EQUITY,2003-01-23
MRO,Marathon Oil Corporation,2003-04-24T00:00:00.000Z,TNS,0.44,0.5,12.44,EDT,0,EQUITY,2003-04-24
MRO,Marathon Oil Corporation,2003-07-24T00:00:00.000Z,TNS,0.47,0.43,-9.48,EDT,0,EQUITY,2003-07-24
MRO,Marathon Oil Corporation,2003-10-23T00:00:00.000Z,TNS,0.42,0.45,7.46,EDT,0,EQUITY,2003-10-23
MRO,Marathon Oil Corporation,2004-01-27T00:00:00.000Z,TNS,0.34,0.3,-13.84,EDT,0,EQUITY,2004-01-27
MRO,Marathon Oil Corporation,2004-04-27T00:00:00.000Z,TNS,0.41,0.42,1.29,EDT,0,EQUITY,2004-04-27
MRO,Marathon Oil Corporation,2004-07-27T00:00:00.000Z,TNS,0.54,0.51,-6.0,EDT,0,EQUITY,2004-07-27
MRO,Marathon Oil Corporation,2004-10-26T00:00:00.000Z,TNS,0.47,0.43,-9.07,EDT,0,EQUITY,2004-10-26
MRO,Marathon Oil Corporation,2005-01-27T00:00:00.000Z,TNS,0.46,0.6,28.25,EDT,0,EQUITY,2005-01-27
MRO,Marathon Oil Corporation,2005-04-28T00:00:00.000Z,TNS,0.53,0.51,-3.45,EDT,0,EQUITY,2005-04-28
MRO,Marathon Oil Corporation,2005-07-28T00:00:00.000Z,TNS,0.79,1.08,37.19,EDT,0,EQUITY,2005-07-28
MRO,Marathon Oil Corporation,2005-10-27T00:00:00.000Z,TNS,1.37,1.08,-20.92,EDT,0,EQUITY,2005-10-27
MRO,Marathon Oil Corporation,2006-01-26T00:00:00.000Z,TNS,1.51,1.81,19.7,EDT,0,EQUITY,2006-01-26
MRO,Marathon Oil Corporation,2006-04-27T00:00:00.000Z,TNS,1.18,1.0,-14.56,EDT,0,EQUITY,2006-04-27
MRO,Marathon Oil Corporation,2006-08-01T00:00:00.000Z,TNS,1.79,2.08,16.46,EDT,0,EQUITY,2006-08-01
MRO,Marathon Oil Corporation,2006-10-31T00:00:00.000Z,TNS,1.82,2.15,18.46,EDT,0,EQUITY,2006-10-31
MRO,Marathon Oil Corporation,2007-02-01T00:00:00.000Z,TNS,1.13,1.19,5.73,EDT,0,EQUITY,2007-02-01
MRO,Marathon Oil Corporation,2007-05-01T00:00:00.000Z,TNS,0.97,1.02,5.52,EDT,0,EQUITY,2007-05-01
MRO,Marathon Oil Corporation,2007-07-31T00:00:00.000Z,TNS,2.12,2.25,5.91,EDT,0,EQUITY,2007-07-31
MRO,Marathon Oil Corporation,2007-11-01T00:00:00.000Z,TNS,1.38,1.48,7.34,EDT,0,EQUITY,2007-11-01
MRO,Marathon Oil Corporation,2008-01-31T00:00:00.000Z,TNS,0.86,0.7,-18.19,EDT,0,EQUITY,2008-01-31
MRO,Marathon Oil Corporation,2008-05-01T00:00:00.000Z,TNS,0.82,1.07,31.2,EDT,0,EQUITY,2008-05-01
MRO,Marathon Oil Corporation,2008-07-31T00:00:00.000Z,TNS,1.51,1.2,-20.34,EDT,0,EQUITY,2008-07-31
MRO,Marathon Oil Corporation,2008-10-30T00:00:00.000Z,TNS,2.32,2.76,19.14,EDT,0,EQUITY,2008-10-30
MRO,Marathon Oil Corporation,2009-02-03T00:00:00.000Z,TNS,0.9,1.44,59.34,EDT,0,EQUITY,2009-02-03
MRO,Marathon Oil Corporation,2009-04-30T00:00:00.000Z,TNS,0.38,0.34,-10.08,EDT,0,EQUITY,2009-04-30
MRO,Marathon Oil Corporation,2009-08-03T00:00:00.000Z,TNS,0.53,0.35,-34.37,EDT,0,EQUITY,2009-08-03
MRO,Marathon Oil Corporation,2009-11-03T00:00:00.000Z,TNS,0.58,0.61,5.75,EDT,0,EQUITY,2009-11-03
MRO,Marathon Oil Corporation,2010-02-02T00:00:00.000Z,TNS,0.47,0.32,-31.4,EDT,0,EQUITY,2010-02-02
MRO,Marathon Oil Corporation,2010-05-04T00:00:00.000Z,TNS,0.19,0.44,132.8,EDT,0,EQUITY,2010-05-04
MRO,Marathon Oil Corporation,2010-08-03T00:00:00.000Z,TNS,0.81,1.11,36.36,EDT,0,EQUITY,2010-08-03
MRO,Marathon Oil Corporation,2010-11-02T00:00:00.000Z,TNS,0.95,1.0,5.17,EDT,0,EQUITY,2010-11-02
MRO,Marathon Oil Corporation,2011-02-02T00:00:00.000Z,TNS,0.98,1.09,11.21,EDT,0,EQUITY,2011-02-02
MRO,Marathon Oil Corporation,2011-05-03T00:00:00.000Z,TNS,1.44,1.65,14.84,EDT,0,EQUITY,2011-05-03
MRO,Marathon Oil Corporation,2011-08-02T00:00:00.000Z,TNS,1.0,0.96,-3.58,EDT,0,EQUITY,2011-08-02
MRO,Marathon Oil Corporation,2011-11-01T00:00:00.000Z,TNS,0.84,0.91,7.91,EDT,0,EQUITY,2011-11-01
MRO,Marathon Oil Corporation,2012-02-01T00:00:00.000Z,TNS,0.82,0.78,-5.35,EDT,0,EQUITY,2012-02-01
MRO,Marathon Oil Corporation,2012-05-02T00:00:00.000Z,TNS,0.87,0.67,-23.2,EDT,0,EQUITY,2012-05-02
MRO,Marathon Oil Corporation,2012-08-01T00:00:00.000Z,TNS,0.59,0.59,0.48,EDT,0,EQUITY,2012-08-01
MRO,Marathon Oil Corporation,2012-11-06T00:00:00.000Z,TNS,0.64,0.65,1.6,EDT,0,EQUITY,2012-11-06
MRO,Marathon Oil Corporation,2013-02-06T00:00:00.000Z,TNS,0.67,0.55,-17.59,EDT,0,EQUITY,2013-02-06
MRO,Marathon Oil Corporation,2013-05-07T00:00:00.000Z,TNS,0.72,0.51,-28.82,EDT,0,EQUITY,2013-05-07
MRO,Marathon Oil Corporation,2013-08-06T00:00:00.000Z,TNS,0.71,0.67,-5.1,EDT,0,EQUITY,2013-08-06
MRO,Marathon Oil Corporation,2013-11-04T00:00:00.000Z,TNS,0.77,0.87,13.6,EDT,0,EQUITY,2013-11-04
MRO,Marathon Oil Corporation,2014-02-05T00:00:00.000Z,TNS,0.71,0.6,-15.93,EDT,0,EQUITY,2014-02-05
MRO,Marathon Oil Corporation,2014-05-06T00:00:00.000Z,TNS,0.72,0.88,22.58,EDT,0,EQUITY,2014-05-06
MRO,Marathon Oil Corporation,2014-08-04T00:00:00.000Z,TNS,0.75,0.89,18.94,EDT,0,EQUITY,2014-08-04
